source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp
3218717967017814400,88.4507463428841,0.08556644647381888,1.0491097290760671,0.4368508365547151,-0.5475141271162094,20.016996,1.5671082
3218717971310071936,88.45195644560913,0.0861464150045057,0.7052294001457963,-1.654710107207627,2.9328930171467444,14.942803,1.4366274
3218717971310182656,88.44988149473879,0.09441951456574099,2.114576488558363,-0.388028246771403,7.219712770721436,16.531345,2.0687284
3218718001374744448,88.46563578995531,0.0969068220319906,-0.1898220777237673,-1.4241257027016188,3.2590070739310297,19.647295,1.8178425
3218718001374752256,88.46931147471832,0.10040059439875103,-0.06744671925878085,0.624672657361345,-0.6010374312905284,17.499098,1.9461403
3218718001374755712,88.4634056830583,0.10304336637445101,0.14405278244482855,0.07361365107887347,0.7238117319090103,19.297821,1.6197739
3218718001375279104,88.46293253778241,0.09499663631138751,-0.6605188548796879,-0.30957722523901515,0.1724348420386272,20.805685,1.914957
3218718001375282816,88.46364098335354,0.10079453842154011,0.37080009430875116,-1.2651135575293988,-0.6725921836157198,19.98841,1.8372478
3218718005668865920,88.4641080557165,0.1042113407538993,1.1346939628342065,-0.3616719965887018,-0.9668692545463217,20.56978,1.2457142
3218718005669808896,88.45862864948238,0.09871168733265882,3.5482951693330866,29.387295733284965,-15.392565533392878,15.922368,2.2323608
3218718005670275968,88.46460948870391,0.10565859393936576,0.6740863004390764,1.3638058548191674,2.6444466256589485,18.613384,1.6069126
3218718138813640576,88.37436650699638,0.0665002889637163,1.4825770081479948,13.506956868867974,-20.83812417290315,18.41511,2.383028
3218718138813643776,88.36857017305526,0.06910835833739741,0.2017512104215849,0.6779559520625285,0.3144086700226165,19.202417,1.4471931
3218718173173997824,88.3924101171199,0.0703232831356085,0.6101823148373987,-11.000481226637687,12.100580106536214,20.523043,2.0841885
3218718207532695040,88.41468112824411,0.07515258155939529,,,,20.937365,2.3296394
3218718207533124992,88.40594102960797,0.0710015114406187,0.29863669969457596,0.2673918892944553,0.04403163213380728,17.56919,1.5339241
3218718207533132288,88.40505617318412,0.07522494858253498,0.21591792274038618,1.825371221148732,-2.6395306873674813,18.10441,1.6150799
3218718207533143808,88.40928171035473,0.08049095176699675,0.4155474196632968,-1.4762006579633447,1.26360449141812,16.836628,1.3856411
3218718207533696512,88.40827159423455,0.0709898816833948,,,,20.771086,1.0355644
3218718688570049408,88.41149226723712,0.0998430486313704,,,,20.889505,1.7845383
3218718207533736576,88.40741483920887,0.0692225168020864,-0.007641224724026063,6.450791065068713,2.1771597973780032,20.640333,1.3833141
3218718211827309696,88.40575576895237,0.07294265894652989,0.43934186680675824,1.2266936561344957,-4.975360123402843,20.02513,1.805954
3218718241892660352,88.38169782327606,0.08012704199226169,,,,20.947895,3.329197
3218718241892864896,88.39271673688205,0.0723069733239791,0.13937085128450605,1.3050504828861516,-2.087598986045429,18.823458,1.9486351
3218718241892870784,88.37770021723107,0.07481843854901186,0.3372127148023406,2.4975012627843225,-0.9688335138525938,17.01983,1.5739307
3218718241892884480,88.38580423112049,0.08230130095651693,-0.5571450664696359,1.2066408886172715,-0.8205374847453377,19.456846,1.5780907
3218718241898798848,88.38325757915582,0.08229094384772431,0.8782003676144848,1.6376486401580015,3.0056299691383934,19.095385,1.6462498
3218718246187570048,88.3830507569725,0.0819588968575304,0.18912445528984378,0.009037835724690713,-1.2034215563495496,19.940739,
3218718246187982336,88.39078400129641,0.07431290611689245,0.4760875934083658,-0.08595095838848876,-4.1928339155804375,18.382792,1.8427582
3218718276252175872,88.38989007917394,0.08260202436131533,2.7407194745659647,1.398227061615877,0.2425482531631869,20.690145,1.6380768
3218718276252611968,88.39536070664872,0.07711377619426799,-0.3371002072162789,1.6734505624424219,-1.6850819959552714,19.71358,1.6287689
3218718276252619776,88.40216917801615,0.08007397572695085,0.8998994940356869,-2.28533762883119,4.675134902260742,15.694209,1.4260855
3218718276252629120,88.39237345507533,0.08473913748862434,0.23606415714894521,3.999139316662729,-1.1525906547046727,18.11456,1.4628296
3218718310612338560,88.35542268350386,0.07099314731767388,0.6730896281719629,2.0274471856537217,0.5990653901423432,19.141022,1.7521477
3218718344974874752,88.36414916726903,0.08005589992772323,4.616782376331455,15.771989378224818,-21.272567947972227,20.631994,1.7550411
3218718383626536064,88.34024098954774,0.08134163398206966,-1.0185975847825475,3.391841437111038,-0.9803773977773456,20.46602,1.4074802
3218718688572290176,88.41048852473847,0.10064280748123604,,,,21.001842,
3218718413691570816,88.34762659268688,0.07980800399776124,1.4443567148131262,-2.012483023775729,2.0990334003509052,20.200666,1.7887058
3218718413691584000,88.34538725195901,0.08490255328409642,0.2646955841401059,-0.9053368123837631,-3.617511116238363,18.300585,1.6815548
3218718413692135936,88.36055185391766,0.08579894776738947,0.02582100998877496,0.5755473887251975,-2.1489556130609593,19.49822,1.70677
3218718413692166272,88.35311281742186,0.09215841896353812,1.0471093647862908,4.255302414687833,0.985878195334176,18.638718,1.9844837
3218718413694336896,88.34822417582707,0.08084506132670567,-0.44412603105308435,-5.195476029685953,4.567008429622905,20.695063,2.3615913
3218718417985138688,88.35409658203665,0.08485613621671369,0.1423403970309179,-2.7558356593783984,-0.13968946657081233,20.502449,1.468998
3218718448050868352,88.38353642117156,0.08355160650484954,1.4760186943032385,-0.006581539413793107,4.360177997445921,18.543074,2.3387966
3218718448051317760,88.37806238110502,0.08375280562345969,-0.9036797858786207,-2.3003311214973903,1.3771544942758636,19.67271,1.866724
3218718452345753728,88.3749934893636,0.07909730073279311,,,,20.93503,-1.1918163
3218718452346005120,88.36885357137517,0.08138119852839058,0.5835546224391077,4.336430840578261,-1.781840867030359,17.791084,1.9223309
3218718452346799488,88.37284544918136,0.08908466736775338,1.425094613281288,2.626328251225246,-5.951986063545218,19.282507,2.5150623
3218718482410609280,88.38858602553007,0.09135589400228517,0.12358188763063127,0.5580546941108323,-2.0934854974677743,20.220936,1.9799595
3218718482411081728,88.38667173655553,0.09738913259337267,-0.8912675339517784,-2.3039492908980983,-1.4963342928694603,19.989079,1.8212776
3218718516770802944,88.36065298099994,0.08772365725613664,-0.21643899123324525,-1.7277938079746984,-0.4459440485471721,19.06811,1.6718464
3218718516770812032,88.36582097490098,0.09604862430755015,0.9872211912833369,-0.4229549781890158,-0.06619924837083517,20.136734,1.7426605
3218718516770814592,88.35308036952088,0.09329830671636336,0.7998001130128376,4.110500629155314,1.0393266942097275,16.667036,1.6243162
3218718516770820224,88.35862989233695,0.09735648030303655,0.4281196410330569,-1.1256314122927247,-0.34331495316768573,20.012165,1.4297886
3218718521064341248,88.36577640424878,0.09393794446507948,-1.0534181499927382,0.03704557671084466,0.9249019958398641,20.641348,1.5784683
3218718521065480576,88.364362525879,0.08831777203979838,0.17174060494941423,1.0894817912908463,1.163991237091366,16.510313,1.8943052
3218718555425211648,88.37949205127323,0.10086660854650517,0.7221203136112666,-3.190749762038079,-4.910338086922605,18.191792,1.7470341
3218718585490270080,88.41357262581295,0.08355287474591708,-1.1424704047951164,0.09944644077800825,-0.43608517896442983,20.219418,1.6400986
3218718585490272768,88.41114461405917,0.08474374804312634,0.9944231200413627,-1.3385488542470936,-5.978891454033024,19.027506,2.473055
3218718585490825728,88.42307791057863,0.0837590911531936,,,,20.55952,1.6765308
3218718624145102080,88.4289902959101,0.0842604173110728,0.3113466149038043,-0.20445971909050967,0.9385492827792905,19.39892,1.6732197
3218718654209761024,88.40310094976452,0.089697669126008,0.6899120041703672,-0.5272040221843702,0.6743431371924515,18.508724,1.7128582
3218718654209773056,88.40790267415642,0.09405337320315935,0.3697065329891731,-1.8936913765249737,-0.8979086810627241,18.318676,1.7410755
3218718654210309504,88.40654924651787,0.09640489022427674,0.5876971613071756,-0.51227986256221,1.2974413309251662,18.906635,1.6301861
3218718658504840704,88.4155595556457,0.09319605480894497,0.5552981977950607,-2.6955027185880653,0.9060245038642735,15.024237,1.4562283
3218718658504841216,88.40730399563013,0.09498560066587405,1.081973551150873,1.7927161884258491,-5.053296560763768,18.869379,1.7336617
3218718658504950144,88.40924590355928,0.0993544308683219,1.2123159146563693,-6.370213740752021,6.276263617626273,16.738617,1.7536926
3218718688569208448,88.41961689996518,0.09536091264884218,1.7503748727339037,4.388755506516603,-0.9371280012777593,20.511364,1.5418472
3218718688569209472,88.42265483694645,0.10005412412222914,2.6124600149961137,-2.2275455953785226,-1.8653110807480575,19.511808,2.70924
3218718688569335296,88.41622016733206,0.10033701215011534,1.0815996550086786,-4.965065570873545,8.679123738079225,14.381558,1.4439259
3218718688569538560,88.41830380350297,0.11150779916463001,0.48834854914356257,0.4627764037307042,0.3879430381086082,16.389107,1.418953
3218718688572298368,88.42256932858845,0.10678721531404842,0.5578407914044499,-1.002398737916391,-1.3927054594969983,20.400028,2.3565884
3218718692863954176,88.41634410913719,0.09978650429077836,,,,20.835136,
3218718692864577920,88.4208635388586,0.10585612925265085,0.29786938364259036,0.879466335619458,0.12014756747969306,12.569707,3.0669317
3218718722929247104,88.43844593268544,0.09519808485796404,0.40585791088008377,0.7509742179043961,0.32717095850093947,19.381939,1.3971481
3218718722929256320,88.44196891569158,0.09958242968839524,1.9291061244931054,-5.0408844551490235,-3.8210448305970512,17.053135,2.1286373
3218718722929790464,88.43574251944985,0.10450622134265984,0.04329571418332928,0.035857893401052235,0.4798471977970868,20.258522,1.3652
3218718727224782080,88.4398285593091,0.10516616094827624,3.7701101236993266,-15.085647632794341,8.718775301121456,16.028238,1.9460325
3218718757289005568,88.45090395565887,0.10629158484440983,0.24417520907073467,0.0767823183281541,-1.560993218023394,17.542955,1.8370495
3218718757289027456,88.44891264611593,0.11944232806661811,-1.7953214654212775,-0.10996545359223701,-1.535759882445302,20.53724,1.4848213
3218718791648109696,88.42882992908673,0.11343956402334697,3.2688601028272513,0.7995381101318582,0.9569214821258919,20.606936,1.2309742
3218718791648748288,88.4285976606612,0.10996971785580639,0.4463823125567801,-0.07225767105084838,2.1647219501965127,19.913242,1.6133747
3218718791654431872,88.42735980131474,0.1098556282734307,0.833959279965093,0.8049279658014449,1.9884188021291838,20.324078,2.3430328
3218718795943139840,88.42694795460523,0.10873892942601135,,,,20.905651,2.1056309
3218718795943791744,88.43039385288043,0.11909977958914775,0.8565541290634738,-0.13043962769539055,-3.808624414106583,17.854237,1.800642
3218718826008515712,88.43892019276035,0.12444710533450934,0.6323498308071952,-6.299272861738614,0.05560903605253493,17.210894,1.5280571
3218718860367901056,88.3924010643417,0.09926722648141512,,,,21.016418,1.3945446
3218718860368207360,88.39048702006923,0.0983786517200879,0.8369250467556495,-2.788029720437645,4.412454243228763,16.630194,1.5801764
3218718860368212096,88.39374051804592,0.10090251783610991,1.1333583369382072,0.047845263055008046,0.22346512744249,19.666119,1.3726463
3218718860368215040,88.38649662238136,0.10313690196318584,0.30406654189444704,-0.2386758598308199,-0.8968274626205407,18.64774,1.5590229
3218718860368215552,88.39642993907063,0.10375236749778079,-0.19150077704962343,1.0708951133275586,0.39949704813326314,20.353361,1.4191341
3218718860368224512,88.39580880093193,0.10863426142419101,0.5003060131485626,0.16842422518134934,2.445320336942107,16.780262,1.6504307
3218718860368769792,88.39647164510338,0.10764220415198128,1.659615264209406,-10.8793880730083,5.012102670413951,20.04256,2.3808975
3218718864661708288,88.3974076087713,0.09720611410285782,-0.2342809948588838,-1.9915968828858874,4.585298280189945,20.542109,2.3168888
3218718864661709696,88.39437173164818,0.09812864201614507,0.34083705727322,0.4285798186814348,-4.4479297214552656,19.716011,2.0228539
3218718894727974016,88.4056603907406,0.11487320059529155,1.2545065313636636,-1.6606533884636112,1.1494358403470124,19.153189,2.6040268
3218718929087699072,88.3900528882447,0.1074721904346833,0.921725242614587,-2.719839862531067,4.402663475536058,16.052315,1.64396
3218718929087699200,88.38328361666623,0.10784344331586371,2.0014044824341815,-2.533540785288239,2.384860683809978,17.813892,2.7156658
3218718929087708544,88.39306152669181,0.11328130876235588,0.48066504322998516,1.0507377702179141,0.18375381121246367,18.33093,1.861166
3218718929087720448,88.3848282690892,0.11975056865646745,0.4889628466986039,-0.5897882637672375,-0.24508269225641244,18.309843,1.22789
3218718963447449728,88.3986599100137,0.11480316073465391,0.3216655377419141,0.02933197550097504,-11.195459380583983,20.133497,2.000145
3218718963447466240,88.39172234704454,0.12308407717245677,2.1093897294769643,0.3723678572394494,3.140961419981634,19.874125,1.7396812
3218718963447468288,88.39046478910602,0.12438338937773301,-0.05958625443467119,3.132203095190409,-1.4840240427551752,19.350195,1.6557407
3218718967742062080,88.39569609578825,0.12632740466987555,0.26095351832210467,-0.1802218779396841,-1.7225443823197348,17.013922,2.1842098
3218718997806947968,88.41527541986417,0.12751818497446726,,,,20.746262,1.9372272
3218718997807189888,88.4207020945608,0.1155502633356,0.11408364199190862,1.7894609060303368,-0.37666651108494764,18.143148,1.6392498
3218718997807193472,88.41957644414073,0.11813208383071448,0.2959936738589116,-0.14375483720552354,-1.866995341955703,18.453463,1.5712242
3218718997807723392,88.41918305448675,0.11740266230854444,1.2178429316665416,-1.8424614852202486,-0.21684713210961543,19.745153,1.6969662
3218719002101282176,88.42296020662515,0.11826111378214972,-0.18110523129566414,-0.6110913089149114,-1.1349341879049741,19.91934,1.5087929
3218719002102222336,88.42196745975141,0.12086903022465106,0.8225566611572888,0.2555017778723562,-7.668461765883007,13.35604,0.85076714
3218719032166296192,88.42837449155097,0.13054445044484556,2.396436532764156,-2.2160254448492043,-9.772066847916,19.4654,2.936596
3218719032166961408,88.42702667927709,0.13223015016504744,0.5279022372608746,0.5720809137190118,-0.05130859276364984,19.479725,1.5924644
3218719036461017216,88.43089552319975,0.1318256794392629,1.1416545802029228,-1.4337221383092922,0.10901006228702227,20.108662,1.467186
3218719066526685312,88.4058051439419,0.12536807227854863,0.08871656627497859,0.1168597899436476,0.18847079771684302,20.260792,1.664648
3218719066526688384,88.40825799670785,0.1268618106140859,-0.06743897320154171,0.45680387892252866,-0.1407509176083722,19.668188,1.4812698
3218719100889154944,88.4162049655325,0.14374502941612577,,,,20.739607,2.3955803
3218719105181006720,88.42637226083531,0.13950686298072432,1.0898212943644405,13.255538647998858,-15.297596281695826,17.432537,1.9868336
3218728721613102336,88.30830099463863,0.09010788630532364,0.8754861654393451,5.600187373250551,0.6637546781066156,19.06952,2.0890942
3218728927771241984,88.30569738299668,0.09426735624654849,0.5531416593251199,1.1548831001525928,-0.4474107464371437,20.398932,1.7930183
3218728927771538048,88.3010771551653,0.09281687876829997,0.5859860982997843,1.7833134061584008,2.667048326576916,17.768326,1.589241
3218728927771538944,88.29385662292114,0.09288991816822711,1.2163403369295596,5.068578592909301,6.888211425684491,15.123063,1.5991535
3218728996490551808,88.28509506077619,0.09661327028126326,0.4671224599236848,-0.03889755474885778,-2.563061373808392,20.299477,1.8302536
3218728996491588096,88.28008405191436,0.1027330278260866,2.199132208694011,20.495816225626015,-18.083577874978584,19.429016,1.9467545
3218729000785700352,88.27889789811374,0.10392528965974542,1.9483857092954426,3.0311505187598518,-22.266115996280817,14.426364,1.4741344
3218729718045538304,88.27397608399339,0.10283928337917832,0.5199075956679208,-2.68665298484955,4.063730881446056,18.519766,2.368019
3218729752404800768,88.27441042338398,0.11250426596119986,0.7596642106251745,-0.0628701172211719,0.5017431930258681,20.521921,1.1895714
3218729752405285760,88.27710380194686,0.10865134984017583,2.1814905203828134,-4.50890674091884,-0.34017003880287444,18.247175,2.74082
3218729752405295744,88.27556766401433,0.11311629447865701,3.521317865033421,-4.263891166769909,-26.823090498171737,18.26324,2.72081
3218729756699941376,88.27785933863639,0.11407664624180198,0.48398472231405776,-0.4566345604344794,-0.3201638952803391,17.966301,1.7211418
3218729756700727424,88.27733458472542,0.11863885071160968,-0.7634337024357587,-1.2366448640122627,0.46303037748248,19.625473,1.6774597
3218729821124132736,88.27153602505864,0.12154301203587493,3.7680655857130185,-28.81287359244812,-107.86759248117801,19.604498,1.746458
3218729825419418624,88.26706916336919,0.12236889940670714,0.6446614428579575,-2.608326759137544,2.2516978232661997,19.291864,2.202547
3218729825419419008,88.26833525080524,0.12026750319156573,0.5637017724259873,-0.4752744516888105,1.3147443939495045,16.607695,1.6600094
3218729992923488128,88.24650686153498,0.12652796327392316,-0.08067564568724614,0.23389982792480116,-1.2734036269142104,19.454063,1.7474213
3218729997218118272,88.24214319701903,0.12010562458831699,-0.5248256806225238,0.005841152085206327,1.7041553316971156,20.23125,1.4611797
3218730027283223168,88.25756188278494,0.12517521697389253,-0.23788004633383358,-0.05403054233344177,0.5650329997052607,19.762117,1.7423916
3218730027283240320,88.25673318950722,0.13268593520480435,0.4203102664253276,0.9793850916893045,0.5232525899041223,18.303513,2.023323
3218730027285803392,88.25731932721015,0.13234649959689723,1.007135309809486,-2.2258768669254105,4.370765931476471,18.115665,2.421709
3218730027288721024,88.24729316257219,0.12894406251498658,,,,20.597298,1.5033455
3218730031578571776,88.26092431078256,0.13234829737658055,,,,20.931759,1.2313633
3218730065936475520,88.23505981378426,0.13642170912889506,1.0937234741866728,-3.05721364425596,4.991563243817003,19.617603,2.2043839
3218730096002063232,88.25167621490453,0.14080933341909674,1.0333238651185106,0.6870902779591939,-5.385195228893745,18.957647,2.876566
3218730096002728320,88.24742953464583,0.13781995091809757,0.21697557914174692,0.6019524214102451,0.3091539152513521,18.816711,1.7141342
3218735078167368320,88.27715172692629,0.19653773018699092,,,,20.92693,1.5917721
3218730130362356864,88.33436100119762,0.08113315167089387,1.2945721729100834,-2.415259016030618,-5.5007586505809405,19.061821,2.1992283
3218730130362368256,88.33813986410358,0.08583528523175353,0.6613527758829849,1.7515041667504314,1.8477803079746686,19.311386,1.6753464
3218730130362918272,88.33016462609486,0.08463037113552983,-0.010083346361332457,0.7843899359286834,-2.4660043592833776,19.546034,2.0403557
3218730134657059328,88.32643190360507,0.08933151042771104,1.925317144727876,24.995835825694446,-20.918342823911125,15.643756,1.5809107
3218730164721654784,88.34583098040537,0.09266934574815704,0.3625256631250464,-0.12089263219845116,-1.7741210729322332,19.590992,2.3507729
3218730164722134144,88.34071531736178,0.10092514012657239,0.490756092743058,-0.6412045454235448,1.0917234839138892,19.384832,1.5292702
3218730164724847104,88.33570488310502,0.08852740855678567,-0.5401169126389569,-0.3321954785831269,0.30105222876800114,20.660494,1.324461
3218730169016794368,88.33423948863813,0.09667687694919781,-0.10813500018013017,-0.427461492831134,-1.5072331064999078,18.547728,1.7541409
3218730199081850624,88.31549900368444,0.08936457200527277,0.42651309177757457,2.0447632241290865,-2.7500777390752087,18.588028,1.7431068
3218730199081856128,88.31845560709691,0.09161665801220731,1.5221017941571107,1.6614250936946615,-10.21252000175284,17.04693,2.3009539
3218730203376538112,88.3133402738762,0.09196049691394023,0.29531676891340874,-0.32252804906866106,0.23624168055615807,18.814882,1.665865
3218730233441136384,88.32560902664225,0.10704456970494738,-0.9625915272091662,-2.0272144330909003,4.246897461902309,20.40045,2.0093975
3218730233441620224,88.33530053629116,0.10692720177655177,1.120914811442121,-2.3160772790735833,3.039027870048626,18.879,2.2415104
3218730267801164928,88.34863797512197,0.10766637338862686,0.6604031878657934,-1.0264707608034418,-5.098563501634106,12.975919,2.0522184
3218730267801342720,88.3559744322067,0.09725700269098418,0.12509827433444987,-2.9071874679218195,0.43354406728562744,18.833162,1.6189804
3218730267801354368,88.35224478914944,0.10553760952298998,0.3844711214215149,-2.387732937007597,-5.409360593795333,19.28633,2.4511986
3218730272094864512,88.34894087170947,0.10759403258065833,,,,17.460129,
3218730302160779648,88.36275931032088,0.11233002077837051,0.8040501520454374,-0.5895544947373199,-0.21347462426139158,20.152483,1.4239349
3218730302161091968,88.36286551901335,0.10313065919582716,0.4002791526660778,2.1231942144116225,-0.2965327872745626,16.74139,1.5293255
3218730302161103616,88.36527827010896,0.11006292991753507,1.1900605825396948,-0.190546965126712,-21.15612385654347,17.644028,1.9135437
3218730302161109376,88.36700889678954,0.11392646268686603,0.11792267029268438,0.5965825514907516,0.1472360422200869,19.820154,1.2395267
3218730302161109504,88.36433700397484,0.1135026244976331,0.4785879202295866,0.33160455560186625,1.3336541643662532,18.116451,1.6345501
3218730302163826432,88.36361518223632,0.11191258667550376,0.47913625770944257,-0.5347101788570727,2.558335131550467,20.417177,1.7085247
3218730336520200576,88.33820419948769,0.11150619378299528,-0.4652688651793767,-1.7552051265209017,-2.673232600263608,20.50592,1.3356609
3218730336520641408,88.34822275506954,0.11340666703162482,2.8431065630406245,-13.392061533454397,-7.869672693045825,11.4284725,0.7951565
3218730336520837888,88.33817398277016,0.10801966089724922,0.34717733840855636,0.5301302542530993,0.9266273991645554,17.611687,1.5657825
3218730336523542656,88.33923032243423,0.11049805211164733,-1.229885742944386,1.0118764284218091,-0.7605895953519746,20.532932,1.2666225
3218730370880094848,88.34953182164556,0.1201360102292669,-0.1766357598596707,1.7427116075736937,-1.5857849417361112,19.412497,1.9493332
3218730370880599552,88.34156122737531,0.12121026359160685,-0.7772668953815575,1.2859414835712848,0.015130111717489087,19.770834,1.6500092
3218730370883297408,88.35889999506671,0.1186798060179042,,,,20.854076,1.4673233
3218730375174071168,88.34874413864658,0.12038546187948986,,,,20.953667,3.2645283
3218730405239828096,88.31278060807327,0.10610895718743786,,,,20.686436,1.6084576
3218730405240043648,88.30602690368295,0.10345238416427495,-0.3004605949547876,0.17997018704290726,0.017078577391964413,19.84181,1.5826626
3218730405240301312,88.30804646305698,0.10015121459896735,-0.4506697720670998,1.4038982617965663,-1.2350653906848068,18.785597,1.6977215
3218730405240305920,88.30758960387763,0.10277640232974655,0.39085621679026317,-1.9866715120915899,2.0264368378586153,17.244314,1.5720177
3218730405242988928,88.30902036893464,0.11017605839730915,,,,20.95876,2.949068
3218730439599567232,88.31640294418715,0.1109511170744298,1.967186854526067,0.6934223821402392,-4.077654697007606,20.337683,2.0532818
3218730439600049792,88.3165500376048,0.10668625998476156,0.8723674746788923,-5.363265758855134,2.629899092536502,18.571888,2.0173912
